salfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.5240	0.0370	-0.2553	0.2780
-5.0000	0.6390	0.0440	-0.2553	0.2780
-4.0000	0.7460	0.0510	-0.2553	0.2780
-3.0000	0.8500	0.0590	-0.2553	0.2780
-2.0000	0.9520	0.0670	-0.2553	0.2780
-1.0000	1.0540	0.0770	-0.2553	0.2780
0.0000	1.1560	0.0880	-0.2553	0.2780
1.0000	1.2600	0.0990	-0.2553	0.2780
2.0000	1.3640	0.1120	-0.2553	0.2780
3.0000	1.4690	0.1260	-0.2553	0.2780
4.0000	1.5750	0.1420	-0.2553	0.2780
5.0000	1.6790	0.1570	-0.2553	0.2780
6.0000	1.7800	0.1740	-0.2553	0.2780
7.0000	1.8780	0.1910	-0.2553	0.2780
8.0000	1.9710	0.2080	-0.2553	0.2780
9.0000	2.0580	0.2240	-0.2553	0.2780
10.0000	2.1370	0.2400	-0.2553	0.2780
11.0000	2.2070	0.2550	-0.2553	0.2780
12.0000	2.2680	0.2670	-0.2553	0.2780
13.0000	2.3190	0.2780	-0.2553	0.2780
14.0000	2.3590	0.2870	-0.2553	0.2780
15.0000	2.3890	0.2940	-0.2553	0.2780
16.0000	2.4090	0.2980	-0.2553	0.2780






