alfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.2770	0.0180	-0.2300	0.2780
-5.0000	0.3630	0.0200	-0.2300	0.2780
-4.0000	0.4510	0.0240	-0.2300	0.2780
-3.0000	0.5410	0.0280	-0.2300	0.2780
-2.0000	0.6340	0.0330	-0.2300	0.2780
-1.0000	0.7300	0.0390	-0.2300	0.2780
0.0000	0.8270	0.0470	-0.2300	0.2780
1.0000	0.9260	0.0550	-0.2300	0.2780
2.0000	1.0270	0.0640	-0.2300	0.2780
3.0000	1.1290	0.0740	-0.2300	0.2780
4.0000	1.2330	0.0860	-0.2300	0.2780
5.0000	1.3370	0.0990	-0.2300	0.2780
6.0000	1.4420	0.1120	-0.2300	0.2780
7.0000	1.5480	0.1270	-0.2300	0.2780
8.0000	1.6530	0.1430	-0.2300	0.2780
9.0000	1.7560	0.1600	-0.2300	0.2780
10.0000	1.8430	0.1750	-0.2300	0.2780
11.0000	1.9170	0.1880	-0.2300	0.2780
12.0000	1.9840	0.2000	-0.2300	0.2780
13.0000	2.0440	0.2120	-0.2300	0.2780
14.0000	2.0970	0.2220	-0.2300	0.2780
15.0000	2.1410	0.2310	-0.2300	0.2780
16.0000	2.1760	0.2380	-0.2300	0.2780
17.0000	2.2020	0.2430	-0.2300	0.2780






