alfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.2840	0.0170	-0.2300	0.2780
-5.0000	0.3710	0.0200	-0.2300	0.2780
-4.0000	0.4610	0.0230	-0.2300	0.2780
-3.0000	0.5540	0.0270	-0.2300	0.2780
-2.0000	0.6490	0.0320	-0.2300	0.2780
-1.0000	0.7460	0.0390	-0.2300	0.2780
0.0000	0.8450	0.0460	-0.2300	0.2780
1.0000	0.9460	0.0540	-0.2300	0.2780
2.0000	1.0480	0.0630	-0.2300	0.2780
3.0000	1.1520	0.0730	-0.2300	0.2780
4.0000	1.2570	0.0840	-0.2300	0.2780
5.0000	1.3630	0.0960	-0.2300	0.2780
6.0000	1.4700	0.1100	-0.2300	0.2780
7.0000	1.5760	0.1240	-0.2300	0.2780
8.0000	1.6840	0.1400	-0.2300	0.2780
9.0000	1.7860	0.1560	-0.2300	0.2780
10.0000	1.8650	0.1680	-0.2300	0.2780
11.0000	1.9370	0.1810	-0.2300	0.2780
12.0000	2.0020	0.1920	-0.2300	0.2780
13.0000	2.0600	0.2030	-0.2300	0.2780
14.0000	2.1100	0.2120	-0.2300	0.2780
15.0000	2.1500	0.2190	-0.2300	0.2780
16.0000	2.1820	0.2260	-0.2300	0.2780
17.0000	2.2040	0.2300	-0.2300	0.2780







