alfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.2780	0.0170	-0.2300	0.2780
-5.0000	0.3640	0.0200	-0.2300	0.2780
-4.0000	0.4520	0.0230	-0.2300	0.2780
-3.0000	0.5430	0.0280	-0.2300	0.2780
-2.0000	0.6370	0.0330	-0.2300	0.2780
-1.0000	0.7320	0.0400	-0.2300	0.2780
0.0000	0.8300	0.0480	-0.2300	0.2780
1.0000	0.9290	0.0560	-0.2300	0.2780
2.0000	1.0300	0.0660	-0.2300	0.2780
3.0000	1.1330	0.0770	-0.2300	0.2780
4.0000	1.2370	0.0890	-0.2300	0.2780
5.0000	1.3410	0.1030	-0.2300	0.2780
6.0000	1.4460	0.1170	-0.2300	0.2780
7.0000	1.5520	0.1330	-0.2300	0.2780
8.0000	1.6580	0.1500	-0.2300	0.2780
9.0000	1.7620	0.1680	-0.2300	0.2780
10.0000	1.8480	0.1830	-0.2300	0.2780
11.0000	1.9220	0.1970	-0.2300	0.2780
12.0000	1.9880	0.2100	-0.2300	0.2780
13.0000	2.0480	0.2220	-0.2300	0.2780
14.0000	2.1000	0.2320	-0.2300	0.2780
15.0000	2.1440	0.2420	-0.2300	0.2780
16.0000	2.1790	0.2490	-0.2300	0.2780
17.0000	2.2040	0.2550	-0.2300	0.2780





