salfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.5120	0.0480	-0.2553	0.2780
-5.0000	0.6310	0.0570	-0.2553	0.2780
-4.0000	0.7410	0.0650	-0.2553	0.2780
-3.0000	0.8470	0.0750	-0.2553	0.2780
-2.0000	0.9500	0.0850	-0.2553	0.2780
-1.0000	1.0540	0.0970	-0.2553	0.2780
0.0000	1.1580	0.1090	-0.2553	0.2780
1.0000	1.2640	0.1230	-0.2553	0.2780
2.0000	1.3700	0.1370	-0.2553	0.2780
3.0000	1.4780	0.1530	-0.2553	0.2780
4.0000	1.5850	0.1700	-0.2553	0.2780
5.0000	1.6910	0.1880	-0.2553	0.2780
6.0000	1.7950	0.2060	-0.2553	0.2780
7.0000	1.8940	0.2250	-0.2553	0.2780
8.0000	1.9870	0.2430	-0.2553	0.2780
9.0000	2.0730	0.2610	-0.2553	0.2780
10.0000	2.1500	0.2780	-0.2553	0.2780
11.0000	2.2170	0.2930	-0.2553	0.2780
12.0000	2.2740	0.3060	-0.2553	0.2780
13.0000	2.3200	0.3180	-0.2553	0.2780
14.0000	2.3540	0.3270	-0.2553	0.2780
15.0000	2.3780	0.3340	-0.2553	0.2780
16.0000	2.3920	0.3390	-0.2553	0.2780










