salfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.5230	0.0370	-0.2553	0.2780
-5.0000	0.6370	0.0440	-0.2553	0.2780
-4.0000	0.7450	0.0510	-0.2553	0.2780
-3.0000	0.8490	0.0590	-0.2553	0.2780
-2.0000	0.9510	0.0670	-0.2553	0.2780
-1.0000	1.0530	0.0770	-0.2553	0.2780
0.0000	1.1560	0.0880	-0.2553	0.2780
1.0000	1.2600	0.1000	-0.2553	0.2780
2.0000	1.3650	0.1130	-0.2553	0.2780
3.0000	1.4700	0.1270	-0.2553	0.2780
4.0000	1.5760	0.1420	-0.2553	0.2780
5.0000	1.6800	0.1580	-0.2553	0.2780
6.0000	1.7820	0.1740	-0.2553	0.2780
7.0000	1.8800	0.1910	-0.2553	0.2780
8.0000	1.9730	0.2080	-0.2553	0.2780
9.0000	2.0600	0.2250	-0.2553	0.2780
10.0000	2.1380	0.2410	-0.2553	0.2780
11.0000	2.2090	0.2550	-0.2553	0.2780
12.0000	2.2690	0.2680	-0.2553	0.2780
13.0000	2.3190	0.2790	-0.2553	0.2780
14.0000	2.3580	0.2870	-0.2553	0.2780
15.0000	2.3880	0.2940	-0.2553	0.2780
16.0000	2.4070	0.2980	-0.2553	0.2780







