salfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.5220	0.0510	-0.2553	0.2780
-5.0000	0.6370	0.0600	-0.2553	0.2780
-4.0000	0.7450	0.0700	-0.2553	0.2780
-3.0000	0.8490	0.0800	-0.2553	0.2780
-2.0000	0.9520	0.0910	-0.2553	0.2780
-1.0000	1.0540	0.1040	-0.2553	0.2780
0.0000	1.1570	0.1170	-0.2553	0.2780
1.0000	1.2610	0.1320	-0.2553	0.2780
2.0000	1.3660	0.1480	-0.2553	0.2780
3.0000	1.4720	0.1650	-0.2553	0.2780
4.0000	1.5780	0.1830	-0.2553	0.2780
5.0000	1.6820	0.2020	-0.2553	0.2780
6.0000	1.7840	0.2220	-0.2553	0.2780
7.0000	1.8830	0.2420	-0.2553	0.2780
8.0000	1.9760	0.2620	-0.2553	0.2780
9.0000	2.0620	0.2820	-0.2553	0.2780
10.0000	2.1410	0.3000	-0.2553	0.2780
11.0000	2.2110	0.3180	-0.2553	0.2780
12.0000	2.2710	0.3330	-0.2553	0.2780
13.0000	2.3200	0.3470	-0.2553	0.2780
14.0000	2.3590	0.3580	-0.2553	0.2780
15.0000	2.3880	0.3670	-0.2553	0.2780
16.0000	2.4070	0.3730	-0.2553	0.2780





