alfa_asa CL_asa CD_asa CMac_asa h0
 [graus] [-]	[-]	[-]    [-]
-6.0000	0.2760	0.0180	-0.2300	0.2780
-5.0000	0.3610	0.0200	-0.2300	0.2780
-4.0000	0.4490	0.0240	-0.2300	0.2780
-3.0000	0.5400	0.0280	-0.2300	0.2780
-2.0000	0.6320	0.0330	-0.2300	0.2780
-1.0000	0.7280	0.0390	-0.2300	0.2780
0.0000	0.8250	0.0460	-0.2300	0.2780
1.0000	0.9240	0.0540	-0.2300	0.2780
2.0000	1.0240	0.0640	-0.2300	0.2780
3.0000	1.1260	0.0740	-0.2300	0.2780
4.0000	1.2290	0.0850	-0.2300	0.2780
5.0000	1.3330	0.0980	-0.2300	0.2780
6.0000	1.4380	0.1120	-0.2300	0.2780
7.0000	1.5430	0.1270	-0.2300	0.2780
8.0000	1.6490	0.1430	-0.2300	0.2780
9.0000	1.7500	0.1590	-0.2300	0.2780
10.0000	1.8380	0.1740	-0.2300	0.2780
11.0000	1.9120	0.1870	-0.2300	0.2780
12.0000	1.9790	0.1990	-0.2300	0.2780
13.0000	2.0400	0.2110	-0.2300	0.2780
14.0000	2.0930	0.2210	-0.2300	0.2780
15.0000	2.1380	0.2300	-0.2300	0.2780
16.0000	2.1740	0.2370	-0.2300	0.2780
17.0000	2.2010	0.2430	-0.2300	0.2780







